"","MSK64","Rhyp","Rp","M","Rasp","Rasp_max","Rasp_pond","EVENT","residuals_Rhyp","residuals_Rasp","residuals_Rasp_max","residuals_Rasp_pond"
"161",6.5,237.239855467388,172.364125468133,7.9,186.945251653279,310.546947020255,262.211281259542,"1985",-0.265775474186055,-0.270797391683221,0.136585430496562,0.0668302502213205
"162",6.5,250.192988053584,201.809783103465,7.9,209.409996725723,326.665925626329,280.811834655149,"1985",-0.232999391790609,-0.199011908236302,0.178875532804238,0.144326197421766
"163",6.5,379.906404537868,161.016175086294,8.8,258.602479452369,258.602480217223,350.601307541992,"2010",0.305305751051312,0.299522453269409,0.176071034693263,0.479218819130116
"164",6,300.804991407799,75.1780221087692,8.8,180.198128373727,180.198128981408,271.830947144005,"2010",-0.338634523748491,-0.428992168541957,-0.625821962586609,-0.308525647442851
"165",7,298.658787902896,73.9844253280099,8.8,178.098028828917,178.098029434836,269.704675935063,"2010",0.656950741997582,0.563592052836075,0.364380976663107,0.682594712504683
"166",6.5,317.425976886213,106.772599031583,8.8,201.046228943319,201.046230071527,289.901428907822,"2010",0.194524782806365,0.140262743981,-0.0343285894105287,0.2642509346321
"167",6.5,328.671618822197,122.194208815616,8.8,214.874035522606,214.87403692164,302.056397376303,"2010",0.215989479054805,0.182340963568601,0.0212613764180318,0.310694507146206
"168",6.5,310.541579376932,100.736594539799,8.8,193.888824708721,193.888825776945,282.946374653815,"2010",0.181005897293149,0.117331296472861,-0.0646235586899149,0.236791972865287
"169",6.5,319.669035909502,120.915239591622,8.8,208.187845124086,208.187846626835,293.991325570075,"2010",0.198866215265286,0.162343953782493,-0.00515687658024611,0.280092126467423
"170",6,313.608078220623,142.420695747295,8.8,209.458596276969,209.458598135973,290.829997397387,"2010",-0.312935781139911,-0.333806521434981,-0.500071228741709,-0.232132964924872
"171",6.5,298.244650248488,137.266286114213,8.8,196.241820840497,196.241822664049,276.499690971287,"2010",0.156095211556689,0.124962103405653,-0.0545424186585652,0.210730505597332
"172",7,303.940103167298,146.625313046994,8.8,203.550891366725,203.550893304234,282.757554572736,"2010",0.667758102618569,0.648094984457092,0.476018666633001,0.73603712313843
"173",7.5,279.4207864689,116.638839514342,8.8,175.546738340183,175.546739929066,257.172268847515,"2010",1.11589938753672,1.05446450199056,0.852322480864902,1.12879143578878
"174",6.5,241.798967602709,73.5890498870016,8.8,130.091024660784,130.091025624643,216.709251194302,"2010",0.0267394793460829,-0.135105087299713,-0.398119838447433,-0.0647833567730132
"175",6,284.753751829798,131.179997926655,8.8,184.769513854753,184.769515637004,264.01111338811,"2010",-0.372444251853526,-0.413144322314674,-0.604885206051565,-0.341531659601654
"176",6,252.669209589603,88.0667026871138,8.8,144.9119542458,144.911955462202,229.151182248686,"2010",-0.446148268131273,-0.566853445560586,-0.807951897585158,-0.501658104537328
"177",7.5,266.727007606074,106.705249248132,8.8,162.758965735083,162.758967214496,244.61620616227,"2010",1.08723427017955,1.00661839520439,0.789112501212069,1.07219032412931
"178",7.5,253.85821934922,91.2832119392723,8.8,147.200663191846,147.200664462026,230.7935673385,"2010",1.05674626155162,0.943059510715399,0.705144210255213,1.00641745597057
"179",6.5,241.661301189453,78.4121248136725,8.8,132.266801817517,132.266802882547,217.577776198759,"2010",0.0263883541632728,-0.124612456352843,-0.384257916145781,-0.0602605550395632
"180",7.5,248.596632919569,90.3071072645251,8.8,142.894268956378,142.894270221033,226.015088612471,"2010",1.04383316798991,0.924276742438043,0.680330103692808,0.982759747530743
"181",7,253.203011193041,100.36969353432,8.8,150.417727186015,150.417728593274,231.797637432254,"2010",0.555152901630358,0.456735882696641,0.223212205380157,0.511326182571792
"182",6.5,225.372428331448,68.655570750441,8.8,114.823411929894,114.82341282708,200.986884891791,"2010",-0.0166359379440966,-0.214077302809367,-0.502450837502005,-0.149948951969024
"183",7,273.073295949364,128.651161885638,8.8,176.130903403894,176.130905179353,253.764335645004,"2010",0.601732048166745,0.556566078830619,0.355098896323677,0.613706898312861
"184",7,255.710842701144,110.108187291274,8.8,156.269165474064,156.269167011806,235.679345568979,"2010",0.561229385572327,0.480877934262796,0.255106516347857,0.530105254638827
"185",7.5,224.927748057122,73.6791528521592,8.8,117.246537014098,117.246538016357,201.833235389686,"2010",0.982146361099203,0.799133425549722,0.515001991090967,0.854802662978483
"186",8,199.105516042536,65.3347021228625,8.8,92.3737381999966,92.3737390192025,176.89164973531,"2010",1.40696220624525,1.1483004975816,0.815735071788422,1.20565008528843
"187",7.5,221.370477333194,90.9322813176868,8.8,124.254896999621,124.254898275003,203.074365828825,"2010",0.972317669374595,0.835859346860548,0.563520981757439,0.861734755634242
"188",6.5,187.910623861944,59.3427726409846,8.8,79.5694605187519,79.5694611947032,165.1454959183,"2010",-0.128716308627117,-0.446090127651052,-0.808965346262394,-0.372045211189207
"189",6.5,231.904279819794,105.278536409445,8.8,138.502528343278,138.502529808227,214.977860849915,"2010",0.000979016312476766,-0.0954705177800292,-0.345758201751789,-0.0738538256701045
"190",7.5,221.106327395131,98.9477558073685,8.8,128.524789781961,128.52479115292,204.827882680786,"2010",0.971581538871939,0.857232577006755,0.591757374437895,0.871456809467487
"191",6,238.701775003517,120.758863047148,8.8,150.600582971901,150.600584615937,223.867007967511,"2010",-0.481208832951337,-0.542495571245286,-0.775772459279236,-0.528038584410038
"192",7.5,196.269649423182,75.0455339466305,8.8,97.4393712797628,97.439372268006,177.836311274137,"2010",0.898117597623253,0.68207311455272,0.360352421599725,0.711672675852921
"193",7,216.089504007836,112.370284740061,8.8,134.10608521579,134.106086706152,204.615257439016,"2010",0.45743120713967,0.384123683702811,0.127283490144929,0.370282391297549
"194",7,204.713945637029,103.38171104951,8.8,123.330851705595,123.330853071025,193.944029945108,"2010",0.4240890253614,0.331137371831469,0.0572827330588561,0.309716689101678
"195",6,216.409923098504,120.492634308206,8.8,139.827387001351,139.827388560535,207.248707990272,"2010",-0.541655252614738,-0.589448153889491,-0.837801994910988,-0.615257259146198
"196",7,167.079485365604,73.9273074951447,8.8,80.1087295965279,80.1087304401257,155.363099991525,"2010",0.298841638776382,0.0581827024104307,-0.303320465185971,0.0589082412790427
"197",7.5,206.977186074255,111.608362326343,8.8,130.259248899079,130.259250343882,198.157344172338,"2010",0.930867911127164,0.86571240683468,0.602960164469274,0.83401878348641
"198",8,154.602504542979,63.8274798666776,8.8,64.2880184539484,64.2880190973491,141.829976438869,"2010",1.25099015084664,0.919005036188375,0.512810499978684,0.955855081904956
"199",8,144.084814204977,65.5044009518615,8.8,63.058533318563,63.0585339052621,136.567585286081,"2010",1.20755133747669,0.90678975019167,0.496672760469345,0.913101654836511
"200",7,196.06916534332,112.680387597442,8.8,127.466190481881,127.466191860678,191.297876108042,"2010",0.397487491917991,0.352000628423593,0.0848453939264644,0.294182453142997
"201",7.5,135.398703347261,71.9625360663087,8.8,71.8787180866001,71.8787186587149,137.198757645512,"2010",0.669215600705442,0.489606759946736,0.106083155631133,0.418315644769574
"202",7,189.097797742727,122.384431149376,8.8,133.058151762149,133.058153112563,190.103990914034,"2010",0.375166620602769,0.379161056380283,0.120727311766612,0.287103277762808
"203",6.5,165.397330726507,103.660853358661,8.8,112.34945357371,112.349454618406,169.43486921568,"2010",-0.207397189253438,-0.227855968113506,-0.520653971530731,-0.34305050653056
"204",9,100.792012886269,53.9702868083232,8.8,51.9000575602328,51.9000576577829,113.914355369598,"2010",1.98723330737563,1.78359646993433,1.3339208551978,1.70801212758958
"205",7,140.336079732243,87.691207575444,8.8,93.5435260694952,93.5435267806738,149.484520779332,"2010",0.191297979851004,0.156261122781892,-0.173748066122303,0.0152923343760376
"206",8,150.353463995159,98.6927105437289,8.8,106.391421998312,106.391422855846,159.722070655171,"2010",1.23380803659366,1.23767458277644,0.93380808664133,1.09019677364099
"207",6.5,159.887582088621,116.125817437371,8.8,125.455385877702,125.455386868295,172.312641032248,"2010",-0.22828554054207,-0.158058195223667,-0.428443423030763,-0.324006305256925
"208",7,140.863956174999,101.86059449264,8.8,111.87267625189,111.872676992765,157.697120862387,"2010",0.193612772944991,0.269453786945275,-0.02420808379844,0.0757693603896188
"209",7,92.8220886485244,68.0979374075409,8.8,81.0407600102052,81.0407601635623,124.923841634436,"2010",-0.0635542640754956,0.0655001571536484,-0.293653308309048,-0.187666652386424
"210",6.5,137.329464326869,100.491256081964,8.8,111.528941727295,111.528942421939,155.946053561989,"2010",-0.322054674910857,-0.232492878123495,-0.526779843205316,-0.436856849695886
"211",6.5,133.5376160919,101.372865402531,8.8,116.195133481045,116.195134123486,156.140974557039,"2010",-0.339317737707745,-0.206564910257271,-0.492526140987565,-0.435444362693483
"212",7,66.1275457835367,58.8629352162611,8.8,89.9035079952935,89.9035080078763,120.321975965769,"2010",-0.272624200696715,0.131153597744186,-0.206917879772385,-0.230107574219604
"213",6,145.501922471226,115.461901572147,8.8,132.141868072358,132.14186885165,167.989485119117,"2010",-0.786414422384368,-0.62521025943874,-0.88504768170067,-0.852737990665107
"214",6.5,143.19577848717,117.177035001794,8.8,139.108481919152,139.108482644982,169.470180108209,"2010",-0.296264668673917,-0.0927089391811551,-0.342109856576817,-0.342814875675731
"215",8,77.9184681698061,74.6227784368382,8.8,117.621930986411,117.621931064777,134.03441012791,"2010",0.82853702597601,1.30115559247306,1.0176734898514,0.891930311561475
"216",6.5,134.290341623175,114.013475064358,8.8,143.527656234666,143.527656818744,166.685340513435,"2010",-0.33585215203971,-0.0729254500156191,-0.315973688216744,-0.361550638253656
"217",7,127.88262354475,110.705238290753,8.8,147.339526591828,147.339527074285,164.8235778697,"2010",0.134004134964043,0.443655992680263,0.205932224188012,0.125748442260017
"218",7,43.0512090145748,56.5742914644011,8.8,119.796836271176,132.994269123223,127.902363061668,"2010",-0.537242267263792,0.312745807790978,0.120325966710324,-0.161022602503268
"219",8,122.858314119792,107.288854690874,8.8,152.675660716948,152.675661111733,164.001485716234,"2010",1.10929235513763,1.46616121731871,1.23566410542598,1.12009441371547
"220",7,68.2124919857652,68.5059293326633,8.8,122.176385749206,148.848284765284,138.557586142561,"2010",-0.253485210570579,0.325187959285628,0.214446528497177,-0.0705402770352173
"221",7,84.9561688336489,77.9817801009873,8.8,124.444948651172,162.509577465984,147.823273222141,"2010",-0.11814881173256,0.336826177198074,0.287830968448088,0.00265562253444696
"222",7,120.264671666775,106.171743141422,8.8,156.654147257206,175.798272408876,168.411980715791,"2010",0.096137219819143,0.482434460810264,0.353519093135764,0.150102321261325
"223",6,70.1698659397686,65.9426512139062,8.8,102.916960630185,165.201034237421,141.170250658431,"2010",-1.23604238640701,-0.783329069164291,-0.698441268726543,-1.04941696128932
"224",6.5,72.9487329948502,65.9152130338916,8.8,96.9289526482657,171.316611395803,142.615955692664,"2010",-0.712097044765947,-0.321249317286567,-0.168062475109157,-0.537895868629448
"225",6.5,104.589980804824,91.2775775442247,8.8,132.63939920318,177.04475160514,159.912034513644,"2010",-0.489961528808776,-0.122832939858674,-0.140576199162398,-0.408459163988788
"226",7,77.5827078718282,68.0567624685152,8.8,98.3488288339738,174.262587876335,144.973124251184,"2010",-0.174125483100063,0.187950079453746,0.346186554863435,-0.0193592943756586
"227",6.5,90.6863491021332,75.7365403865622,8.8,101.756981384689,183.987868697868,152.261095959855,"2010",-0.577906072197488,-0.290499518428303,-0.10842814488309,-0.463897179436167
"228",6.5,119.610723936285,102.442620149141,8.8,137.37700941297,191.174314908106,170.417942846103,"2010",-0.407224435385812,-0.100632182323963,-0.0764066685986471,-0.336508697047694
"229",7,76.4715491610887,57.4884820477552,8.8,71.3608121273257,187.695588900416,142.810666132466,"2010",-0.183019637840817,-0.0149677435657747,0.408245909942142,-0.0363531158794315
"230",7,88.6465296233053,57.3030480608309,8.8,61.2219478328811,201.655375282542,147.472578703143,"2010",-0.0919324426030101,-0.111908195389272,0.468199723967683,-3.01754136664556e-05
"231",7,116.495407707085,93.4036514174067,8.8,116.659070454835,201.853527279975,168.983333841182,"2010",0.0765045425148392,0.295955838312858,0.469020526082261,0.153932045265405
"232",7,106.891484803458,83.5261951706925,8.8,101.704759374763,200.243617041583,162.224813577722,"2010",0.0234584344426132,0.209175749719805,0.4623283695254,0.107777720681167
"233",6,137.40895935626,114.237732581461,8.8,138.058448958391,212.942297721282,184.05019967124,"2010",-0.821697882718272,-0.597502051977726,-0.486285846541506,-0.749491257061488
"234",7.5,95.7359651619735,55.7740253959438,8.8,53.9053494282571,210.30122525903,149.959709135749,"2010",0.455502773444845,0.30757793940956,1.00328404723518,0.518881154634003
"235",7,105.989105602274,74.6759868034293,8.8,83.942489225009,208.323867802228,160.334360910601,"2010",0.0182314600774891,0.0877545561255735,0.495388972290857,0.0945232349107439
"236",6,129.591780836137,94.0689831571561,8.8,108.559734357376,221.608116954397,177.991168850823,"2010",-0.857810291632006,-0.749562473816306,-0.452949336229241,-0.787343098896568
"237",6,147.376193091841,113.75268502393,8.8,130.386339986871,230.657993564465,191.970633200663,"2010",-0.778523167647025,-0.633670687434748,-0.419499061870927,-0.701847852269928
"238",6.5,136.648593184144,92.5683974594925,8.8,103.47515580203,232.491321304961,182.713595478309,"2010",-0.325119070284389,-0.279907320686792,0.0871172268766616,-0.257733013676813
"239",7,125.332343470366,53.1204902869651,8.8,42.2486700757295,242.14337029552,165.018898739821,"2010",0.121584525237886,-0.346557559468503,0.621112067913155,0.127087636645732
"240",6,142.685962305663,91.9208472882185,8.8,101.652030259052,240.520839298073,186.941712413232,"2010",-0.798463654431313,-0.791152304684917,-0.38450672000905,-0.731864559033842
"241",6,163.629759509441,124.339495850123,8.8,137.501635344408,247.4532276993,205.031100159149,"2010",-0.71402155343616,-0.600058566004442,-0.360759735865588,-0.627421874227307
"242",6,142.240604406554,85.1532437278365,8.8,93.1017064812301,243.892334832929,185.71346612756,"2010",-0.800391052087585,-0.846733781378255,-0.372873317520037,-0.739318421461605
"243",6,143.180225210757,48.0506354046682,8.8,40.5696744847956,262.072943721643,176.611335312436,"2010",-0.796331638631629,-1.37221046563413,-0.312788074132038,-0.79614321885138
"244",6,151.732319967254,77.0864442590493,8.8,83.0266252487881,259.208567648593,191.233082240235,"2010",-0.760563544790621,-0.919185344338962,-0.321972567072004,-0.706200608637293
"245",8,197.089496675904,145.720774726081,8.8,156.170525397583,282.057138496441,233.486873676591,"2010",1.40068763287461,1.48047850372238,1.74862663476112,1.51953678843989
"246",6.5,181.457636479868,102.16262451908,8.8,119.272658962755,280.878941057984,218.52711738892,"2010",-0.150260995677475,-0.190028207179013,0.245128369622389,-0.0553375129123044
"247",6,168.738360479805,50.6140660238533,8.8,60.0386232417542,287.563223900215,199.778432322511,"2010",-0.695067086159417,-1.12425493018168,-0.235216241071454,-0.65676829123205
"248",6,175.779093707748,82.3474869960907,8.8,97.3122042929174,283.305360064934,211.544458752089,"2010",-0.669863526093687,-0.818753013777336,-0.247683092297462,-0.59205895582243
"249",6,187.632842955799,42.4907602083126,8.8,71.7889678091075,308.614599748264,217.241233099009,"2010",-0.629628397204003,-1.01118361071791,-0.17617188894989,-0.562010940739387
"250",6,185.82972008623,48.9411873075899,8.8,74.0106179197908,305.048859823928,215.908415866333,"2010",-0.635581952355944,-0.991903610201209,-0.185884083769886,-0.568969759165729
"251",5,195.751619846771,90.5892391677902,8.8,114.65372583754,302.031122677887,229.736145663351,"2010",-1.60351184824228,-1.7150128397828,-1.19419276641368,-1.49877523906443
"252",6.5,206.424592506935,85.0145592811648,8.8,116.265472456197,315.754366534186,238.786465001692,"2010",-0.0707803594308549,-0.206182084864609,0.342942250343435,0.0449154481790313
"253",5,204.627005748202,52.1318625357293,8.8,92.3350339272042,323.480257204202,234.29853711487,"2010",-1.57617287050912,-1.85196461201548,-1.13685537067469,-1.47653919123831
"254",5,225.062391190355,82.115802078315,8.8,127.095938822422,336.71338502735,255.837630249143,"2010",-1.51748468170611,-1.64983954001439,-1.10334783868424,-1.37709212732679
"255",5,227.205552449162,61.7170071992702,8.8,117.787383058056,344.119668810373,256.794902758764,"2010",-1.51164139692691,-1.69795520089802,-1.08516465413967,-1.37286902670316
"256",5,229.166237069353,68.6624263666325,8.8,123.588752866279,344.201284436992,259.083345392611,"2010",-1.50634370887622,-1.66754117451984,-1.08496646701844,-1.36283680400828
"257",7,82.3378658324934,56.7724945561036,8.4,82.5869186131378,82.5869193303487,82.5869186131378,"2015",1.12211933252163,1.13079119429816,1.05481901988636,0.937550019757966
"258",5,139.687674029534,79.5483781193514,8.4,135.332895607857,135.332896610149,135.332895607857,"2015",-0.551988598546311,-0.556779998735594,-0.532428097658543,-0.503981689447484
"259",6,127.13214704449,83.5675961357585,8.4,127.21750013743,127.217501355653,127.21750013743,"2015",0.389943988956282,0.40410084925086,0.415891193431086,0.426092601158194
"260",5,148.751347334128,77.9539997524524,8.4,144.310364175328,144.310364697126,144.310364175328,"2015",-0.513228221550978,-0.51614943442822,-0.47875064790535,-0.43135432187824
"261",7.5,75.5424019861065,56.0105156294375,8.4,74.8999131957473,74.8999140328738,74.8999131957473,"2015",1.56901200865082,1.56898781151804,1.47316994261034,1.32707611729781
"262",7,64.0078980399759,50.6770898745303,8.4,62.5787642969418,62.5787650883783,62.5787642969418,"2015",0.966858131887244,0.955294019256108,0.822967915253935,0.623847809207344
"263",5.5,127.57390962595,88.6216262378018,8.4,126.821705519493,126.8217070391,126.821705519493,"2015",-0.10791733576866,-0.0978703183045271,-0.0867129341203743,-0.0774308721931156
"264",6,85.203985219755,52.5583355195141,8.4,80.8783988632266,80.8783994183633,80.8783988632266,"2015",0.143215720112662,0.117567151414939,0.037348600432348,-0.0860880330134721
"265",6,107.922454555283,77.985878924447,8.4,104.711481510816,104.711482961853,104.711481510816,"2015",0.288945217931257,0.280941759273404,0.253184467070049,0.205945018918914
"266",6,105.522661614008,77.1992502399527,8.4,103.391633546364,103.391635025862,103.391633546364,"2015",0.275080832985466,0.272917495402755,0.24258353060436,0.19160160106241
"267",5,186.522773089139,124.238147993219,8.4,182.240358786042,182.240360362713,182.240358786042,"2015",-0.373718127937568,-0.368527527621501,-0.283725836934142,-0.167479313748508
"268",5.5,168.876258167894,98.2086999863177,8.4,164.466222377989,164.466223449253,164.466222377989,"2015",0.0650052594028816,0.0665550337542342,0.130511070982439,0.21648039104539
"269",5,128.825315165298,90.4990548304905,8.4,125.485851721181,125.485853441159,125.485851721181,"2015",-0.601898956233931,-0.604568960510415,-0.595562577220799,-0.589404733693571
"270",5,175.961214673722,111.915730897735,8.4,171.626939482443,171.626940843222,171.626939482443,"2015",-0.409656374091082,-0.406485169136846,-0.333872064895912,-0.235328816441637
"271",5,109.093519528339,71.2049197885168,8.4,104.999763013129,104.999764068335,104.999763013129,"2015",-0.70440069832215,-0.717319041293319,-0.744517862001896,-0.79094615208326
"272",5,75.041579918158,50.624424965545,8.4,75.9036911077751,75.903691607453,75.9036911077751,"2015",-0.935089097775466,-0.922590748074239,-1.01570441041087,-1.15787050949953
"273",7,166.601463996675,113.033397469338,8.4,162.498640267409,162.498641946345,162.498640267409,"2015",1.5566438433154,1.5589414158657,1.6204526459254,1.7028710052456
"274",6,108.752006129129,72.034851429719,8.4,108.585329825503,108.585330937769,108.585329825503,"2015",0.293666202137905,0.303922290217526,0.283544277871406,0.247022850257627
"275",5,162.727579341524,84.2277177642002,8.4,158.276837310217,158.276837952007,158.276837310217,"2015",-0.457861614588806,-0.457710949455834,-0.401546968993848,-0.326895193617776
"276",5,158.457770863359,83.2319527054838,8.4,154.00692592638,154.006926569397,154.00692592638,"2015",-0.47425516465105,-0.47501112767528,-0.424402410793364,-0.357819361764981
"277",5,135.246407531558,71.7324708241633,8.4,130.803823140578,130.803823662787,130.803823140578,"2015",-0.571909582842795,-0.578312796143549,-0.560875298792515,-0.542471688757133
"278",5,111.030750429386,71.2668741984417,8.4,106.894160799625,106.894161837414,106.894160799625,"2015",-0.693548457313755,-0.706007590820156,-0.729574189694857,-0.770726869253694
"279",5,155.638628387669,81.5006673394755,8.4,151.190566790227,151.190567386697,151.190566790227,"2015",-0.485322943888677,-0.486686572975312,-0.439826960856081,-0.378689287442732
"280",5,159.363536066271,82.6145692929662,8.4,154.914809853664,154.914810463135,154.914809853664,"2015",-0.470740947798785,-0.471292889853508,-0.419490209084006,-0.351172990256362
"281",6,90.7766207640976,59.8126475252739,8.4,86.5889995374863,86.5890003072966,86.5889995374863,"2015",0.182276041813877,0.160726411231712,0.0943667404759161,-0.00894060766598948
"282",5.5,111.030750429386,71.2668741984417,8.4,106.894160799625,106.894161837414,106.894160799625,"2015",-0.193548457313755,-0.206007590820156,-0.229574189694857,-0.270726869253694
"283",5,163.116257729784,91.1370690517597,8.4,158.679763007036,158.679763909403,158.679763007036,"2015",-0.456390739319026,-0.456102603570864,-0.399422165476985,-0.324020266090741
"284",5,158.321351447403,82.4392029655744,8.4,153.872311547795,153.872312159936,153.872311547795,"2015",-0.474786188981211,-0.475564305966881,-0.425133220441226,-0.358808171145315
"285",5,94.9788579589282,70.0566444372808,8.4,91.8208083357089,91.8208096055477,91.8208083357089,"2015",-0.789823727628846,-0.802161813820081,-0.856604510988019,-0.942603096330437
"286",5,104.005804272778,62.4964217256506,8.4,105.891237783371,105.891238163448,105.891237783371,"2015",-0.733846136493362,-0.711970841186968,-0.737452305691061,-0.781386213608881
"287",5,168.487961248168,96.7405090852119,8.4,164.070149436983,164.070150473064,164.070149436983,"2015",-0.43641399377603,-0.434970233615708,-0.371503975463138,-0.286246033157831
"288",6,81.3130851161605,55.0176288590396,8.4,81.937381136231,81.9373817477589,81.937381136231,"2015",0.114397633915473,0.125796252041894,0.048220149704953,-0.0713784682760279
"289",6.5,119.63068396996,82.5055994404752,8.4,115.945485567382,115.94548702003,115.945485567382,"2015",0.852447135550062,0.845410121295433,0.838354276576588,0.821182587113629
"290",5.5,104.882930894698,69.4715856134159,8.4,100.810668616927,100.810669642237,100.810668616927,"2015",-0.228668344696853,-0.243074352472246,-0.278543466192375,-0.336983919063342
"291",6,194.553872890292,135.78485794334,8.4,190.329642740402,190.329644514323,190.329642740402,"2015",0.652272798256402,0.658946637746737,0.75257056371739,0.881630914988705
"292",5,161.658116513584,90.6752343947936,8.4,157.221696508056,157.22169740039,157.221696508056,"2015",-0.461926986953221,-0.461942200019756,-0.407136915916267,-0.334458578355893
"293",5.5,138.74093278251,98.7263542969557,8.4,135.562699845053,135.562701755554,135.562699845053,"2015",-0.0561814924800093,-0.0557067256343613,-0.0310101800290878,-0.00206320760126122
"294",5.5,183.619785417407,122.421307983664,8.4,179.340270974505,179.340272530744,179.340270974505,"2015",0.116610683921744,0.121324731785968,0.202867879488159,0.314381541531876
"295",5.5,143.793232176421,90.4455065071766,8.4,139.68563739576,139.685638820576,139.68563739576,"2015",-0.0341289248424195,-0.0367541346948643,-0.00597172208403585,0.0318146577943343
"296",5,190.503539469578,138.154750837279,8.4,186.36016324355,186.360165119584,186.36016324355,"2015",-0.360698279537123,-0.354386114973924,-0.265043471266424,-0.142201457242896
"297",6,60.9829862525884,46.1647452046799,8.4,61.0398280049285,61.039828540625,61.0398280049285,"2015",-0.062989779100354,-0.0604571695530609,-0.197841144172225,-0.404307531452999
"298",6,88.4956163914321,64.7640330696333,8.4,84.8703999669435,84.8704010225114,84.8703999669435,"2015",0.166585740785046,0.148044579163669,0.0776126457458881,-0.0316094554843307
"299",5.5,85.3068668508987,63.8064344691028,8.4,82.0328415918288,82.0328426955726,82.0328415918288,"2015",-0.356040266709976,-0.373467180346958,-0.450806758304005,-0.570061849431414
"300",5.5,135.226024969121,93.4944617393812,8.4,131.725832913309,131.725834663739,131.725832913309,"2015",-0.0720025074071069,-0.0738694208802819,-0.0550051026426868,-0.034529129897944
"301",5,195.202216773729,132.12626475597,8.4,190.930757157231,190.930758838593,190.930757157231,"2015",-0.345676003351641,-0.339058605897998,-0.244794143745679,-0.11480344654443
"302",7,130.507235275184,86.0455454320225,8.4,130.651654514689,130.651655743457,130.651654514689,"2015",1.40609845041854,1.42095085863038,1.43815191254236,1.45621208991285
"303",5.5,156.965279740772,103.287657696069,8.4,152.867743179612,152.867744760108,152.867743179612,"2015",0.0199101649418676,0.0202922200757429,0.0693927991678427,0.133785345306009
"304",6.5,109.448465567461,73.8053553671323,8.4,105.496935139522,105.496936307529,105.496935139522,"2015",0.797602032541578,0.785669204690828,0.759429941100599,0.714395354813767
"305",6,122.616789731745,78.2013093904276,8.4,123.059419628008,123.059420663669,123.059419628008,"2015",0.367647803950925,0.383079232780543,0.388119320531251,0.388516340716931
"306",5,132.830275164251,71.2815012318579,8.4,128.403519328224,128.403520054922,128.403519328224,"2015",-0.583023526754665,-0.590028958524875,-0.576353639021029,-0.563414396452066
"307",6,113.697398829556,56.5180543306964,8.4,109.2673632339,109.267363656924,109.2673632339,"2015",0.321084207525642,0.307883229516833,0.288777109854544,0.254103052054331
"308",6.5,132.566351958431,95.5457608363413,8.4,129.84281975557,129.842821648191,129.84281975557,"2015",0.915750228723908,0.917022449248988,0.932962055162315,0.949190035531666
"309",5,158.19251984279,82.8952483612234,8.4,153.742234924222,153.742235555705,153.742234924222,"2015",-0.475288097365349,-0.476099296953597,-0.4258400023825,-0.359764470613483
"310",5.5,180.066025474003,117.966666566893,8.4,175.765272015954,175.76527349283,175.765272015954,"2015",0.1045611482513,0.10858714389258,0.186040121974407,0.291613029854799
