"","Rasp_max","Rhf_max","Rhf","Rhf_pond"
"c1",12.5397618799527,9.64020153129924,9.78064633881483,10.0495853426658
"c2",-1.13457446516032,-0.579403679347122,-0.646912257093493,-0.650530839555388
"se_c1",0.634922406685188,0.453074396583267,0.416805018558288,0.51300266569152
"se_c2",0.124672207966149,0.0910332136643846,0.0890640085750888,0.101423846468295
"sigma",0.505256161473198,0.577287643189159,0.553341283719327,0.575981031244969
"AIC",151.229490334619,177.884511582745,169.411372262098,177.431325770205
