"","Rasp_max","Rhf_max","Rhf","Rhf_pond"
"c1",12.5397618799527,9.73610596425223,8.37965914472347,14.8453302360468
"c2",-1.13457446516032,-0.597837297691352,-0.369670708928519,-1.55487779328954
"se_c1",0.634922406685188,0.456834035206585,0.978772027519618,1.37442352062505
"se_c2",0.124672207966149,0.0916593684753211,0.225645900383088,0.264724324370491
"sigma",0.505256161473198,0.573100364556117,0.677099927391251,0.590237527633835
"AIC",151.229490334619,176.428551646768,209.780153164094,182.321389131228
